fecha,temp_media,hum_media,rad_media,pres_media,precip_total,viento_media,n_registros
2021-05-14,28.01,84.12,12.98,1009.48,17.41,6.64,24
2021-05-15,27.77,84.44,15.34,1007.82,16.96,6.64,24
2021-05-16,27.38,87.93,14.53,1006.91,16.64,6.38,24
2021-05-17,28.19,89.19,15.25,1006.38,24.25,6.61,24
2021-05-18,27.86,84.75,12.85,1008.21,24.24,6.0,24
2021-05-19,26.16,86.04,16.92,1008.8,25.47,6.2,24
2021-05-20,26.07,89.05,12.37,1007.03,23.99,6.82,24
2021-05-21,27.95,85.84,14.49,1008.01,24.9,6.38,24
2021-05-22,28.08,89.29,13.87,1009.02,24.9,6.34,24
2021-05-23,26.69,82.81,16.69,1009.1,24.66,6.85,24
2021-05-24,26.64,88.95,8.03,1011.35,12.09,5.96,24
2021-05-25,27.37,82.28,8.47,1010.87,12.61,6.07,24
2021-05-26,27.46,86.38,11.04,1007.2,12.64,5.4,24
2021-05-27,28.53,85.28,12.65,1011.27,12.45,5.69,24
2021-05-28,26.4,84.16,10.16,1008.13,12.2,5.29,24
2021-05-29,26.04,83.62,8.66,1010.68,11.92,5.35,24
2021-05-30,27.57,84.55,14.53,1008.9,12.68,5.62,24
2021-05-31,24.51,79.38,10.31,1008.59,6.38,5.55,24
2021-06-01,24.96,77.51,9.44,1006.51,6.21,5.84,24
2021-06-02,26.08,77.77,12.04,1008.78,6.49,5.56,24
2021-06-03,24.96,78.23,9.32,1006.75,6.38,5.18,24
2021-06-04,26.53,77.18,12.66,1010.51,6.57,5.68,24
2021-06-05,24.64,76.08,11.78,1011.46,6.6,5.78,24
2021-06-06,25.37,76.56,14.05,1007.71,5.99,5.82,24
2021-06-07,26.65,71.51,12.7,1009.88,0.81,5.36,24
2021-06-08,24.96,77.57,11.2,1008.06,0.76,5.48,24
2021-06-09,25.22,73.89,6.9,1008.38,0.9,5.81,24
2021-06-10,25.37,73.41,7.87,1010.49,0.83,5.71,24
2021-06-11,26.42,74.29,13.44,1009.07,0.7,5.93,24
2021-06-12,25.5,79.17,12.13,1012.07,0.47,5.36,24
2021-06-13,25.8,72.19,11.95,1008.43,0.69,5.55,24
2021-06-14,25.74,73.59,10.09,1010.7,0.99,5.46,24
2021-06-15,25.77,78.97,10.68,1009.23,0.82,5.62,24
2021-06-16,26.16,72.16,9.09,1010.28,0.66,5.74,24
2021-06-17,26.13,72.93,7.79,1008.28,0.79,5.71,24
2021-06-18,26.59,76.12,13.12,1008.82,0.77,5.81,24
2021-06-19,25.01,74.13,12.48,1009.04,1.08,5.78,24
2021-06-20,25.39,75.14,12.19,1007.52,0.77,5.74,24
2021-06-21,25.28,78.08,9.85,1009.94,3.09,5.43,24
2021-06-22,25.78,78.48,7.25,1009.75,3.15,5.58,24
2021-06-23,24.52,77.13,10.49,1009.86,2.93,5.23,24
2021-06-24,25.84,72.98,8.74,1011.23,3.23,5.75,24
2021-06-25,25.02,74.9,5.37,1011.0,2.91,5.77,24
2021-06-26,24.49,76.79,12.93,1008.28,3.03,5.76,24
2021-06-27,26.25,71.91,8.52,1009.26,3.07,5.77,24
2021-06-28,23.78,55.45,14.08,1005.59,37.93,5.53,24
2021-06-29,25.11,50.64,10.4,1006.39,38.42,5.64,24
2021-06-30,24.37,52.31,11.81,1005.69,37.65,5.73,24
2021-07-01,23.86,53.72,7.7,1009.34,36.56,5.17,24
2021-07-02,23.76,54.66,11.23,1007.05,38.25,5.49,24
2021-07-03,25.43,52.4,6.56,1005.97,39.29,5.71,24
2021-07-04,23.84,55.24,11.99,1008.56,37.15,5.57,24
2021-07-05,25.82,53.27,9.68,1005.01,1.8,5.33,24
2021-07-06,24.87,52.19,8.01,1005.33,2.02,5.59,24
2021-07-07,24.97,51.66,8.59,1009.7,1.96,5.45,24
2021-07-08,24.17,51.17,8.46,1008.64,2.1,5.84,24
2021-07-09,24.15,52.16,9.96,1008.84,1.85,5.4,24
2021-07-10,25.74,52.14,6.91,1006.22,1.78,5.68,24
2021-07-11,24.59,54.81,13.74,1008.21,2.06,5.45,24
2021-07-12,24.18,52.49,12.37,1011.32,3.55,5.63,24
2021-07-13,23.77,50.62,10.7,1009.63,3.71,5.22,24
2021-07-14,23.77,51.04,9.52,1008.44,3.54,5.6,24
2021-07-15,24.65,52.65,12.92,1007.66,3.6,5.89,24
2021-07-16,25.52,50.49,10.71,1007.28,3.47,5.87,24
2021-07-17,25.35,51.43,11.44,1004.6,3.61,5.36,24
2021-07-18,23.68,53.55,12.74,1008.51,3.42,5.8,24
2021-07-19,24.51,54.26,11.14,1009.44,0.63,5.87,24
2021-07-20,24.01,50.39,12.89,1005.75,0.57,5.54,24
2021-07-21,25.32,51.63,7.04,1006.88,0.41,5.69,24
2021-07-22,24.26,52.13,8.87,1006.33,0.47,5.46,24
2021-07-23,24.58,54.49,10.04,1006.54,0.32,5.83,24
2021-07-24,24.7,55.32,9.74,1008.11,0.44,5.81,24
2021-07-25,24.31,50.39,8.44,1004.65,0.7,5.89,24
2021-07-26,24.68,40.39,12.08,1009.14,0.71,6.93,24
2021-07-27,23.96,40.13,8.11,1009.18,0.59,7.34,24
2021-07-28,24.88,37.22,9.74,1007.5,0.54,7.15,24
2021-07-29,24.28,37.83,10.03,1003.9,0.47,7.15,24
2021-07-30,24.15,37.88,9.82,1006.2,0.69,7.24,24
2021-07-31,24.36,38.93,8.71,1009.84,0.29,6.78,24
2021-08-01,25.62,37.26,9.08,1003.36,0.61,6.8,24
2021-08-02,25.09,37.04,10.17,1007.27,0.78,6.99,24
2021-08-03,25.19,36.59,8.3,1005.82,0.52,7.24,24
2021-08-04,23.85,38.99,11.47,1009.22,0.37,7.32,24
2021-08-05,23.96,37.32,11.09,1006.64,0.51,6.94,24
2021-08-06,25.06,38.46,8.86,1008.13,0.37,7.2,24
2021-08-07,23.66,39.48,10.82,1008.68,0.49,6.92,24
2021-08-08,25.4,37.34,13.2,1010.49,0.67,7.61,24
2021-08-09,24.06,39.78,10.85,1007.23,0.3,7.22,24
2021-08-10,24.96,37.69,12.02,1008.14,0.6,7.36,24
2021-08-11,23.89,39.78,9.37,1005.37,0.35,7.17,24
2021-08-12,23.89,40.17,14.03,1009.57,0.68,6.84,24
2021-08-13,23.92,39.22,8.9,1006.25,0.68,7.5,24
2021-08-14,25.39,38.92,12.05,1006.63,0.3,7.55,24
2021-08-15,23.72,36.83,7.04,1007.52,0.36,7.2,24
2021-08-16,24.87,40.2,14.75,1005.02,0.33,7.32,24
2021-08-17,25.17,39.27,12.42,1007.79,0.3,7.48,24
2021-08-18,25.06,40.46,9.17,1008.74,0.55,7.09,24
2021-08-19,25.91,39.89,8.85,1007.79,0.41,7.44,24
2021-08-20,24.35,39.74,14.35,1004.92,0.5,6.9,24
2021-08-21,24.29,38.81,7.93,1007.11,0.37,7.02,24
2021-08-22,25.22,40.52,9.81,1008.5,0.76,7.09,24
2021-08-23,26.01,36.89,15.09,1004.24,0.36,7.89,24
2021-08-24,25.34,36.69,9.54,1005.44,0.45,7.84,24
2021-08-25,25.74,36.1,15.5,1008.62,0.28,7.84,24
2021-08-26,24.4,37.93,13.58,1007.76,0.36,7.42,24
2021-08-27,25.92,37.43,7.84,1007.68,0.34,7.76,24
2021-08-28,25.2,37.42,10.7,1010.04,0.18,7.8,24
2021-08-29,24.71,36.53,10.09,1007.86,0.76,8.06,24
2021-08-30,26.8,30.2,8.79,1007.89,0.38,7.79,24
2021-08-31,24.81,32.31,15.43,1011.54,0.41,7.43,24
2021-09-01,24.87,32.56,15.49,1006.65,0.58,7.78,24
2021-09-02,24.25,32.24,13.27,1005.74,0.3,8.07,24
2021-09-03,26.1,32.82,12.59,1007.63,0.53,8.16,24
2021-09-04,26.57,31.79,13.3,1007.53,0.57,8.04,24
2021-09-05,26.46,31.04,11.96,1005.98,0.39,7.88,24
2021-09-06,24.63,30.09,10.36,1005.33,0.48,7.6,24
2021-09-07,25.2,30.26,13.09,1010.6,0.58,7.38,24
2021-09-08,26.03,29.85,11.0,1007.46,0.38,7.54,24
2021-09-09,26.33,30.81,13.3,1005.58,0.72,7.5,24
2021-09-10,26.26,29.78,14.56,1008.22,0.39,7.53,24
2021-09-11,25.22,29.67,14.24,1006.76,0.55,7.9,24
2021-09-12,25.47,29.91,10.59,1006.51,0.39,7.26,24
2021-09-13,25.95,30.14,16.13,1007.78,0.39,7.92,24
2021-09-14,26.11,31.23,10.1,1004.68,0.36,7.17,24
2021-09-15,26.31,31.09,12.6,1007.52,0.44,7.83,24
2021-09-16,26.52,30.02,15.6,1009.69,0.36,8.15,24
2021-09-17,26.16,29.99,13.55,1007.49,0.78,7.55,24
2021-09-18,25.38,31.52,10.79,1006.31,0.59,7.84,24
2021-09-19,25.14,30.89,12.88,1006.06,0.37,7.99,24
2021-09-20,25.23,31.66,13.68,1006.23,0.73,8.0,24
2021-09-21,24.51,30.63,11.63,1006.46,0.41,7.44,24
2021-09-22,25.88,32.78,10.73,1006.18,0.64,7.68,24
2021-09-23,24.63,31.2,14.92,1008.35,0.66,7.53,24
2021-09-24,26.4,30.55,17.87,1004.03,0.7,7.7,24
2021-09-25,26.73,31.64,14.4,1008.12,0.45,8.1,24
2021-09-26,24.87,31.49,14.49,1006.2,0.45,7.94,24
2021-09-27,26.51,39.07,14.87,1007.13,0.39,7.69,24
2021-09-28,27.3,37.2,8.27,1004.85,0.67,8.36,24
2021-09-29,25.8,35.16,13.33,1008.83,0.35,7.86,24
2021-09-30,25.32,35.68,13.62,1008.74,0.4,8.28,24
2021-10-01,25.72,36.52,13.65,1008.34,0.25,7.8,24
2021-10-02,26.17,37.89,12.17,1004.2,0.47,7.93,24
2021-10-03,26.06,38.7,15.22,1008.21,0.37,8.31,24
2021-10-04,26.32,35.11,10.29,1007.5,0.45,8.03,24
2021-10-05,26.9,35.88,9.59,1004.15,0.34,8.25,24
2021-10-06,26.17,36.04,11.31,1006.68,0.26,8.21,24
2021-10-07,26.0,37.62,14.09,1007.35,0.45,8.01,24
2021-10-08,26.8,34.98,12.8,1007.55,0.51,8.16,24
2021-10-09,25.78,36.91,14.77,1007.07,0.48,8.52,24
2021-10-10,26.74,35.31,9.51,1007.2,0.38,8.49,24
2021-10-11,27.02,35.06,12.71,1008.92,0.58,8.41,24
2021-10-12,26.69,36.74,11.74,1008.74,0.51,8.26,24
2021-10-13,27.33,37.79,10.44,1002.13,0.59,7.89,24
2021-10-14,26.53,34.82,7.52,1006.2,0.24,8.55,24
2021-10-15,25.48,37.88,15.07,1006.61,0.24,8.02,24
2021-10-16,25.42,37.93,13.36,1003.96,0.38,8.12,24
2021-10-17,27.18,36.61,15.22,1006.78,0.75,8.2,24
2021-10-18,27.21,38.58,15.09,1008.58,0.95,8.08,24
2021-10-19,25.17,36.57,14.55,1005.23,1.18,8.4,24
2021-10-20,27.14,34.98,9.4,1007.24,0.98,8.13,24
2021-10-21,26.32,35.7,11.64,1005.31,1.08,7.86,24
2021-10-22,26.67,35.05,11.33,1005.6,1.11,7.96,24
2021-10-23,25.37,36.96,14.43,1009.27,0.83,8.33,24
2021-10-24,26.72,35.78,12.52,1005.81,1.04,8.28,24
2021-10-25,27.04,48.74,16.69,1007.54,0.54,9.44,24
2021-10-26,26.34,47.7,17.31,1003.85,0.37,8.98,24
2021-10-27,26.54,52.18,16.2,1009.86,0.25,9.9,24
2021-10-28,26.31,48.71,13.24,1007.76,0.19,9.81,24
2021-10-29,27.56,51.11,16.5,1006.41,0.82,8.88,24
2021-10-30,27.54,47.87,17.22,1007.78,0.3,9.65,24
2021-10-31,27.0,51.8,13.97,1004.53,0.8,9.02,24
2021-11-01,25.8,50.96,14.1,1008.8,0.59,9.21,24
2021-11-02,26.84,50.07,17.21,1006.48,0.68,9.87,24
2021-11-03,25.57,50.35,13.27,1006.63,0.43,9.4,24
2021-11-04,27.2,49.3,15.55,1006.37,0.52,9.49,24
2021-11-05,26.54,48.29,17.38,1006.0,0.43,9.61,24
2021-11-06,27.17,48.91,12.48,1008.23,0.4,9.37,24
2021-11-07,27.65,49.09,15.16,1007.38,0.46,9.71,24
2021-11-08,25.84,47.51,16.78,1008.22,0.46,9.92,24
2021-11-09,28.13,50.83,19.0,1006.89,0.74,9.45,24
2021-11-10,27.0,49.52,17.74,1007.9,0.52,9.44,24
2021-11-11,26.02,48.47,16.7,1006.44,0.5,9.48,24
2021-11-12,27.1,50.89,16.04,1010.66,0.55,9.75,24
2021-11-13,26.91,51.59,16.32,1004.67,0.45,9.57,24
2021-11-14,26.15,49.5,13.79,1009.12,0.5,9.25,24
2021-11-15,25.79,51.2,13.93,1009.26,0.74,9.36,24
2021-11-16,26.17,49.49,16.74,1006.01,0.84,9.24,24
2021-11-17,25.98,51.47,15.99,1010.91,0.67,9.1,24
2021-11-18,26.33,51.28,14.16,1008.73,0.79,9.07,24
2021-11-19,26.17,51.25,15.18,1008.87,0.82,9.23,24
2021-11-20,27.71,47.43,18.24,1007.23,0.58,9.93,24
2021-11-21,28.05,47.67,16.0,1006.72,0.81,9.13,24
2021-11-22,25.58,49.55,14.31,1007.22,0.55,9.6,24
2021-11-23,27.16,48.55,12.5,1007.96,0.72,9.31,24
2021-11-24,27.06,52.42,13.77,1009.61,0.45,9.33,24
2021-11-25,27.35,48.8,12.71,1007.66,0.46,9.42,24
2021-11-26,26.34,52.89,15.04,1006.09,0.3,9.36,24
2021-11-27,26.64,50.79,16.2,1008.85,0.52,9.5,24
2021-11-28,27.49,53.17,16.14,1008.93,0.39,9.17,24
2021-11-29,28.94,57.36,7.23,1008.04,5.22,9.68,24
2021-11-30,27.45,59.68,7.92,1008.36,5.45,9.96,24
2021-12-01,29.14,58.55,11.48,1006.59,5.23,9.3,24
2021-12-02,28.98,56.01,10.44,1005.66,5.12,9.73,24
2021-12-03,27.45,58.87,12.57,1005.91,5.04,9.06,24
2021-12-04,28.42,61.29,11.29,1004.7,5.03,9.45,24
2021-12-05,28.18,59.11,13.53,1007.69,5.3,9.38,24
2021-12-06,28.72,58.62,12.29,1007.16,2.62,9.48,24
2021-12-07,28.31,59.09,7.12,1006.59,2.57,9.52,24
2021-12-08,27.88,55.25,12.49,1002.74,2.66,9.28,24
2021-12-09,29.28,55.02,11.11,1005.48,2.81,9.57,24
2021-12-10,27.24,60.39,10.33,1009.49,3.03,9.58,24
2021-12-11,27.44,57.44,9.76,1006.57,2.93,9.74,24
2021-12-12,28.06,60.69,12.36,1008.16,2.64,9.35,24
2021-12-13,26.92,59.55,9.92,1005.71,0.42,9.63,24
2021-12-14,28.74,59.64,5.55,1010.04,0.49,9.71,24
2021-12-15,26.93,57.7,8.67,1007.77,0.58,9.5,24
2021-12-16,28.84,57.01,11.39,1008.37,0.38,10.01,24
2021-12-17,29.5,57.31,0.09,1011.5,0.38,9.26,24
2021-12-18,29.56,57.52,12.05,1010.32,0.23,9.59,24
2021-12-19,27.47,57.29,11.12,1007.47,0.6,9.4,24
2021-12-20,27.49,56.54,8.67,1006.35,13.57,9.56,24
2021-12-21,29.4,60.54,11.19,1006.69,12.23,9.87,24
2021-12-22,28.23,57.92,3.56,1008.05,12.23,9.88,24
2021-12-23,29.6,59.38,9.03,1007.05,12.26,9.31,24
2021-12-24,27.36,55.68,13.73,1006.83,12.61,9.63,24
2021-12-25,28.96,58.8,7.69,1009.83,13.06,9.26,24
2021-12-26,27.0,60.66,6.93,1007.27,13.14,10.06,24
2021-12-27,29.16,78.66,9.28,1010.25,25.31,9.3,24
2021-12-28,27.94,74.04,7.74,1006.64,26.83,9.87,24
2021-12-29,27.3,76.66,8.42,1009.75,26.02,9.29,24
2021-12-30,27.16,81.05,8.78,1007.53,26.93,9.76,24
2021-12-31,27.17,79.02,1.39,1008.57,27.28,9.64,24
2022-01-01,29.11,77.05,9.89,1005.77,25.79,9.24,24
2022-01-02,28.76,75.05,10.85,1005.43,26.36,10.21,24
2022-01-03,27.74,78.22,11.06,1006.85,39.26,9.43,24
2022-01-04,28.5,74.82,10.86,1008.01,36.4,10.04,24
2022-01-05,27.26,76.73,11.13,1006.33,36.78,9.6,24
2022-01-06,29.21,78.54,14.1,1003.9,39.69,9.93,24
2022-01-07,28.87,79.96,10.66,1003.96,39.32,9.92,24
2022-01-08,27.39,74.88,7.93,1004.21,37.67,9.82,24
2022-01-09,29.69,81.29,10.01,1003.6,37.18,9.16,24
2022-01-10,27.25,75.04,10.97,1005.03,63.81,9.32,24
2022-01-11,29.63,76.84,8.05,1006.48,64.74,9.38,24
2022-01-12,29.61,77.66,10.96,1004.64,62.91,9.64,24
2022-01-13,27.84,78.47,2.13,1001.39,65.2,9.62,24
2022-01-14,28.84,77.73,8.23,1004.52,66.58,9.33,24
2022-01-15,28.94,79.68,5.85,1004.7,64.04,9.44,24
2022-01-16,27.69,76.94,13.21,1008.33,65.58,9.78,24
2022-01-17,29.08,80.78,10.9,1002.41,66.78,9.64,24
2022-01-18,28.96,80.1,9.0,1004.2,68.03,9.93,24
2022-01-19,27.97,77.3,13.95,1007.79,65.8,9.78,24
2022-01-20,29.25,80.62,7.42,1005.68,66.25,9.55,24
2022-01-21,27.18,76.16,11.33,1006.04,67.0,9.2,24
2022-01-22,29.58,79.77,8.61,1005.33,62.99,9.29,24
2022-01-23,28.59,73.66,8.9,1005.56,67.44,9.73,24
2022-01-24,26.87,87.43,7.59,1006.87,59.81,8.43,24
2022-01-25,28.67,84.25,10.91,1004.06,62.99,8.7,24
2022-01-26,28.38,82.36,10.6,1006.8,63.5,8.74,24
2022-01-27,28.69,87.26,9.41,1003.34,59.1,8.01,24
2022-01-28,29.27,83.45,9.76,1005.75,63.94,8.43,24
2022-01-29,26.86,81.73,8.5,1006.03,60.33,8.68,24
2022-01-30,28.69,82.58,10.09,1004.49,61.78,8.42,24
2022-01-31,28.3,82.38,11.37,1007.68,26.32,8.6,24
2022-02-01,28.67,82.79,10.12,1006.65,26.14,8.39,24
2022-02-02,27.83,84.26,7.6,1006.09,27.85,8.18,24
2022-02-03,28.71,83.77,13.66,1007.16,27.49,7.98,24
2022-02-04,27.08,84.78,10.87,1006.2,28.33,8.12,24
2022-02-05,28.75,84.81,10.65,1008.24,27.67,8.25,24
2022-02-06,29.35,83.69,9.96,1005.92,26.76,8.28,24
2022-02-07,26.77,81.26,11.4,1008.22,39.04,8.8,24
2022-02-08,26.54,88.15,9.34,1005.22,40.09,8.65,24
2022-02-09,29.34,84.43,3.34,1006.17,39.15,8.07,24
2022-02-10,26.78,81.16,8.45,1006.31,39.45,8.94,24
2022-02-11,28.21,84.65,13.1,1009.19,41.36,8.63,24
2022-02-12,27.28,88.9,12.25,1007.64,41.96,8.18,24
2022-02-13,29.21,87.44,6.32,1006.84,39.23,8.34,24
2022-02-14,29.14,85.36,7.65,1004.15,103.79,8.38,24
2022-02-15,29.15,84.88,12.61,999.89,102.3,8.7,24
2022-02-16,29.53,83.51,11.87,1003.43,102.04,7.86,24
2022-02-17,27.25,80.92,0.04,1006.37,107.6,8.82,24
2022-02-18,28.52,87.71,11.28,1003.54,104.63,8.38,24
2022-02-19,28.42,88.74,12.41,1003.63,103.97,7.98,24
2022-02-20,28.86,86.16,10.52,1004.32,105.5,8.39,24
2022-02-21,25.75,91.49,15.92,1006.7,78.6,8.12,24
2022-02-22,25.03,96.3,16.62,1002.18,79.93,8.43,24
2022-02-23,25.77,93.56,15.12,1002.55,80.52,8.05,24
2022-02-24,27.36,88.99,15.63,1005.34,80.29,7.88,24
2022-02-25,25.6,95.23,17.6,1004.06,81.39,7.83,24
2022-02-26,27.3,96.33,17.08,1007.23,79.33,8.05,24
2022-02-27,25.04,90.8,17.08,1005.1,76.88,8.47,24
2022-02-28,27.54,95.72,17.7,1001.16,95.42,7.95,24
2022-03-01,26.12,93.37,16.8,1002.49,93.88,8.45,24
2022-03-02,25.81,95.64,19.3,1000.01,97.31,8.17,24
2022-03-03,26.48,94.97,16.95,1004.13,92.8,8.51,24
2022-03-04,26.82,94.67,15.52,1004.2,91.83,8.22,24
2022-03-05,25.74,89.69,17.18,1003.89,92.43,8.28,24
2022-03-06,27.13,92.17,16.98,1006.07,98.44,8.59,24
2022-03-07,26.78,91.48,18.38,1005.37,109.51,8.5,24
2022-03-08,27.23,89.67,15.08,1003.45,104.7,8.19,24
2022-03-09,27.21,87.58,18.43,1000.59,103.81,7.85,24
2022-03-10,26.15,86.88,18.12,1004.99,104.37,8.42,24
2022-03-11,25.63,94.56,18.0,1004.84,106.37,8.26,24
2022-03-12,26.3,87.02,18.54,1004.32,106.33,7.97,24
2022-03-13,25.98,93.2,16.88,1005.94,101.02,8.02,24
2022-03-14,25.87,93.9,15.18,1004.99,54.26,8.12,24
2022-03-15,27.58,93.2,17.45,1009.99,57.77,8.31,24
2022-03-16,25.78,95.61,14.05,1005.39,57.65,8.51,24
2022-03-17,25.22,92.16,16.26,1008.33,53.41,8.54,24
2022-03-18,25.81,94.62,15.3,1004.06,57.8,8.34,24
2022-03-19,26.47,91.88,17.32,1005.54,53.72,8.38,24
2022-03-20,27.22,96.1,15.35,1009.29,54.63,7.94,24
2022-03-21,27.48,93.59,19.47,1004.81,83.81,8.41,24
2022-03-22,26.13,94.97,12.94,1006.88,79.88,8.08,24
2022-03-23,26.11,93.85,18.8,1005.99,77.4,8.08,24
2022-03-24,27.39,90.55,18.21,1005.34,77.51,8.0,24
2022-03-25,25.58,93.82,14.77,1007.72,83.43,7.99,24
2022-03-26,26.35,95.43,12.36,1005.01,81.16,8.45,24
2022-03-27,26.86,95.0,18.46,1002.49,83.49,8.53,24
2022-03-28,26.44,96.55,15.85,1005.71,54.66,7.36,24
2022-03-29,26.38,88.48,11.28,1008.06,54.32,7.13,24
2022-03-30,26.06,92.95,18.04,1007.64,54.06,6.8,24
2022-03-31,25.57,88.45,12.79,1004.59,54.04,6.64,24
2022-04-01,25.79,94.7,16.56,1006.06,52.69,6.87,24
2022-04-02,26.82,89.23,17.06,1006.38,51.32,6.91,24
2022-04-03,25.31,92.42,15.46,1006.57,54.28,6.87,24
2022-04-04,26.75,88.87,17.07,1006.33,29.27,7.2,24
2022-04-05,24.61,91.68,16.85,1007.76,27.16,6.99,24
2022-04-06,25.44,93.12,16.73,1007.63,27.29,7.32,24
2022-04-07,26.61,95.57,15.03,1009.95,27.01,7.08,24
2022-04-08,25.31,91.27,11.78,1010.12,28.59,7.29,24
2022-04-09,26.64,94.75,12.57,1008.26,28.3,7.14,24
2022-04-10,25.08,94.57,15.15,1008.16,28.45,6.54,24
2022-04-11,25.63,93.12,14.21,1007.68,49.63,6.78,24
2022-04-12,25.27,95.36,16.75,1006.3,50.38,7.14,24
2022-04-13,25.39,91.53,14.05,1005.29,52.12,7.06,24
2022-04-14,25.81,92.28,13.65,1005.91,48.17,7.13,24
2022-04-15,26.25,89.39,14.58,1006.4,48.8,6.83,24
2022-04-16,25.29,91.01,16.89,1005.64,48.68,6.79,24
2022-04-17,26.56,89.72,16.31,1007.56,49.58,6.7,24
2022-04-18,25.61,89.33,17.95,1009.83,28.71,6.96,24
2022-04-19,26.65,90.95,16.66,1005.97,29.0,7.37,24
2022-04-20,26.77,88.44,14.4,1008.6,26.84,7.29,24
2022-04-21,25.43,88.64,16.77,1008.26,28.95,6.68,24
2022-04-22,25.82,93.05,15.29,1009.04,28.15,6.77,24
2022-04-23,25.01,96.65,13.85,1008.55,27.9,7.16,24
2022-04-24,24.57,92.0,12.74,1006.37,28.72,7.03,24
2022-04-25,27.58,86.38,16.04,1007.65,4.98,6.57,24
2022-04-26,27.8,85.5,16.57,1009.77,5.15,6.37,24
2022-04-27,27.05,86.5,16.34,1011.5,5.14,6.74,24
2022-04-28,27.95,90.18,13.41,1006.11,5.19,6.73,24
2022-04-29,26.99,84.28,15.22,1010.39,5.05,6.57,24
2022-04-30,26.8,87.64,14.43,1011.73,5.2,6.43,24
2022-05-01,27.31,84.11,15.93,1009.41,5.0,6.51,24
2022-05-02,28.55,90.1,14.36,1010.34,6.61,6.53,24
2022-05-03,26.57,83.89,14.6,1008.5,6.62,6.34,24
2022-05-04,27.26,89.88,15.59,1009.36,6.82,6.3,24
2022-05-05,27.02,89.3,12.55,1007.02,6.46,6.65,24
2022-05-06,28.53,86.93,14.71,1005.7,6.66,6.67,24
2022-05-07,25.99,86.99,12.59,1011.04,6.32,6.67,24
2022-05-08,27.59,88.56,18.04,1008.0,6.65,6.61,24
2022-05-09,27.13,90.44,14.17,1008.12,16.92,6.64,24
2022-05-10,27.73,82.98,14.39,1006.6,16.38,6.85,24
2022-05-11,28.39,85.8,14.76,1006.27,17.87,6.51,24
2022-05-12,27.31,82.73,15.18,1008.52,17.11,6.69,24
2022-05-13,26.99,83.97,14.97,1007.5,17.83,6.64,24
2022-05-14,26.11,89.11,16.33,1009.31,16.93,6.19,24
2022-05-15,26.92,83.1,12.89,1009.5,16.65,6.75,24
2022-05-16,28.42,89.92,13.09,1008.68,25.36,6.74,24
2022-05-17,27.56,89.14,15.62,1008.79,23.77,6.23,24
2022-05-18,28.1,85.23,12.08,1010.56,25.06,6.7,24
2022-05-19,26.69,84.74,16.19,1006.7,25.34,6.81,24
2022-05-20,26.09,87.84,14.83,1008.15,23.85,6.58,24
2022-05-21,26.69,89.93,10.18,1009.95,25.69,6.92,24
2022-05-22,27.24,86.37,16.01,1010.17,24.1,6.82,24
2022-05-23,27.72,89.15,10.11,1006.56,12.68,5.99,24
2022-05-24,27.27,85.19,12.52,1008.33,11.95,6.13,24
2022-05-25,27.91,84.42,13.92,1010.91,12.36,6.29,24
2022-05-26,26.48,86.18,7.7,1009.64,12.46,5.84,24
2022-05-27,26.88,84.68,12.21,1008.93,13.16,6.4,24
2022-05-28,26.2,84.73,13.12,1008.49,12.24,6.01,24
2022-05-29,28.37,87.24,11.69,1007.95,11.97,6.41,24
2022-05-30,25.75,77.43,12.5,1009.55,6.32,5.98,24
2022-05-31,26.48,78.04,6.66,1008.62,6.87,6.47,24
2022-06-01,26.08,76.9,11.52,1009.18,6.33,6.11,24
2022-06-02,24.74,73.67,9.48,1009.34,6.07,6.26,24
2022-06-03,24.85,75.81,12.76,1007.93,6.62,6.08,24
2022-06-04,26.49,78.66,9.94,1009.92,6.69,6.17,24
2022-06-05,24.84,78.84,10.38,1013.73,6.27,6.09,24
2022-06-06,24.93,79.12,11.94,1006.58,0.73,6.05,24
2022-06-07,25.04,74.4,9.67,1009.79,0.56,6.48,24
2022-06-08,25.12,75.98,9.4,1008.13,0.57,5.97,24
2022-06-09,26.45,78.05,13.27,1010.16,0.92,6.52,24
2022-06-10,24.82,77.9,11.27,1009.31,0.55,5.86,24
2022-06-11,25.84,72.87,10.38,1010.49,0.87,5.96,24
2022-06-12,25.92,75.97,10.15,1011.1,0.62,6.21,24
2022-06-13,25.33,75.72,12.13,1009.59,0.98,6.26,24
2022-06-14,25.27,72.01,11.57,1011.01,0.9,6.22,24
2022-06-15,25.49,74.34,8.44,1005.22,0.87,6.54,24
2022-06-16,24.73,78.49,9.73,1011.6,0.83,5.85,24
2022-06-17,25.12,72.6,12.71,1009.66,1.0,5.92,24
2022-06-18,24.57,75.18,9.44,1010.76,0.89,6.2,24
2022-06-19,24.98,74.73,10.32,1007.03,0.82,6.19,24
2022-06-20,24.81,72.21,7.57,1007.64,2.96,6.47,24
2022-06-21,26.78,75.02,11.26,1008.76,3.06,6.38,24
2022-06-22,25.35,77.97,11.34,1008.69,2.88,6.24,24
2022-06-23,26.8,74.47,11.41,1009.11,2.91,6.12,24
2022-06-24,25.23,76.24,11.39,1010.47,3.01,6.28,24
2022-06-25,24.58,72.31,13.22,1005.97,2.97,6.01,24
2022-06-26,25.69,75.88,10.63,1010.26,3.21,6.05,24
2022-06-27,23.63,53.25,11.92,1006.75,36.23,6.12,24
